iter	Logloss
253	0.3133008026
254	0.3132983418
255	0.3133003162
256	0.3132968789
257	0.3132945266
258	0.3132960089
259	0.3132955942
260	0.3132925425
261	0.3132924688
262	0.3132923991
263	0.3132916124
264	0.3132929804
265	0.3132923739
266	0.3132935985
267	0.3132906281
268	0.3132881402
269	0.3132891323
270	0.3132881363
271	0.313286501
272	0.3132851504
273	0.3132854469
274	0.3132843153
275	0.3132848424
276	0.3132840925
277	0.3132835868
278	0.3132832884
279	0.3132806396
280	0.313277024
281	0.3132765706
282	0.3132761153
283	0.3132740362
284	0.3132750515
285	0.3132712615
286	0.3132697521
287	0.3132699401
288	0.3132689674
289	0.3132680838
290	0.3132694111
291	0.3132692329
292	0.3132683086
293	0.313268171
294	0.3132668321
295	0.3132651038
296	0.3132645186
297	0.3132654894
298	0.3132598625
299	0.3132607964
300	0.3132601609
301	0.3132591223
302	0.3132599671
303	0.3132567487
304	0.3132599749
305	0.3132588298
306	0.3132588588
307	0.3132579423
308	0.3132579985
309	0.3132571576
310	0.313256679
311	0.3132578551
312	0.3132540671
313	0.313253511
314	0.3132543132
315	0.3132530498
316	0.3132526545
317	0.3132521236
318	0.3132520074
319	0.3132521895
320	0.3132506607
321	0.3132492618
322	0.313250219
323	0.3132500078
324	0.3132500465
325	0.3132498527
326	0.3132485042
327	0.3132482445
328	0.3132483627
329	0.3132480876
330	0.3132492695
331	0.3132482658
332	0.3132469037
333	0.3132449893
334	0.3132444371
335	0.3132441561
336	0.3132440263
337	0.3132427397
338	0.3132431621
339	0.3132429858
340	0.3132441833
341	0.313244253
342	0.3132423735
343	0.3132415151
344	0.3132393934
345	0.3132398604
346	0.3132379383
347	0.3132379538
348	0.3132381534
349	0.3132381476
350	0.3132393121
351	0.3132380914
352	0.3132363087
353	0.3132369811
354	0.3132357837
355	0.313236425
356	0.3132349427
357	0.3132348052
358	0.3132344157
359	0.3132338887
360	0.313235774
361	0.3132360627
362	0.3132358844
363	0.3132340592
364	0.3132339681
365	0.3132339235
366	0.3132320247
367	0.3132300599
368	0.3132304416
369	0.3132300832
370	0.3132326621
371	0.3132324936
372	0.3132322785
373	0.313231798
374	0.3132296879
375	0.3132302362
376	0.3132306838
377	0.3132306858
378	0.3132315286
379	0.3132300832
380	0.3132301645
381	0.3132292074
382	0.3132277968
383	0.3132267388
384	0.313224902
385	0.3132240513
386	0.3132249581
387	0.3132237762
388	0.3132239603
389	0.3132225245
390	0.3132241792
391	0.3132238983
392	0.3132220847
393	0.3132228461
394	0.3132226078
395	0.3132234022
396	0.3132193759
397	0.3132197808
398	0.3132206276
399	0.3132205985
400	0.313222104
401	0.3132198874
402	0.3132178006
403	0.3132195774
404	0.3132196491
405	0.3132188101
406	0.31321906
407	0.3132183315
408	0.3132181067
409	0.3132171534
410	0.3132168841
411	0.3132146732
412	0.3132151053
413	0.3132141036
414	0.3132124798
415	0.313209959
416	0.3132102458
417	0.313209647
418	0.3132110208
419	0.3132103756
420	0.3132129623
421	0.313211606
422	0.3132113037
423	0.3132129255
424	0.3132120129
425	0.3132120129
426	0.313211141
427	0.3132101159
428	0.3132094242
429	0.3132097013
430	0.3132092518
431	0.3132087228
432	0.3132095657
433	0.3132102961
434	0.3132088352
435	0.3132080233
436	0.3132079768
437	0.3132079226
438	0.3132060237
439	0.3132068937
440	0.3132072173
441	0.3132066282
442	0.3132059249
443	0.3132063434
444	0.3132050432
445	0.3132039369
446	0.3132035842
447	0.3132035106
448	0.3132030649
449	0.3132019973
450	0.3132031037
451	0.3132011273
452	0.3132019198
453	0.3132013172
454	0.313201013
455	0.313199552
456	0.3131992091
457	0.3131990347
458	0.3131982344
459	0.3131992284
460	0.3131988603
461	0.3131986297
462	0.3131978837
463	0.3131999415
464	0.3131990696
465	0.3131971087
466	0.3131966998
467	0.3131964073
468	0.3131965293
469	0.313194396
470	0.3131932179
471	0.3131926909
472	0.3131942894
473	0.3131912319
474	0.3131929176
475	0.3131924874
476	0.3131916659
477	0.3131908502
478	0.3131911892
479	0.313192036
480	0.3131896798
481	0.313188649
482	0.3131887285
483	0.3131895752
484	0.3131870602
485	0.3131884281
486	0.3131891993
487	0.3131882983
488	0.3131884359
489	0.3131862696
490	0.3131882305
491	0.3131877364
492	0.3131871861
493	0.3131869013
494	0.3131850877
495	0.3131847583
496	0.3131862212
497	0.3131858298
498	0.3131844521
499	0.3131835143
500	0.3131841072
501	0.3131841092
502	0.3131825145
503	0.3131818557
504	0.3131820049
505	0.3131801448
506	0.3131818828
507	0.3131819332
508	0.3131790655
509	0.3131790248
510	0.313179021
511	0.3131783467
512	0.3131790461
513	0.3131778041
514	0.3131770097
515	0.3131787187
516	0.3131786102
517	0.3131778158
518	0.3131763005
519	0.3131752329
520	0.313175076
521	0.3131752426
522	0.3131746981
523	0.3131742815
524	0.3131740374
525	0.3131743028
526	0.3131736479
527	0.3131732759
528	0.3131736944
529	0.3131725357
530	0.3131728051
531	0.3131726055
532	0.3131720591
533	0.3131720455
534	0.3131715999
535	0.3131706872
536	0.3131713305
537	0.3131711678
538	0.3131709043
539	0.3131709023
540	0.3131714914
541	0.3131668101
542	0.3131659556
543	0.3131665039
544	0.3131664031
545	0.31316644
546	0.3131669554
547	0.3131683543
548	0.3131668275
549	0.3131658005
550	0.3131661319
551	0.3131656339
552	0.3131661358
553	0.3131650681
554	0.313162836
555	0.3131630123
556	0.3131619699
557	0.3131632022
558	0.3131631053
559	0.3131629736
560	0.3131617955
561	0.3131624736
562	0.313161282
563	0.3131608848
564	0.3131616463
565	0.3131628399
566	0.3131623031
567	0.3131624911
568	0.3131626054
569	0.3131611425
570	0.313161468
571	0.3131632293
572	0.3131616773
573	0.313161096
574	0.3131606445
575	0.3131605748
576	0.3131596757
577	0.3131605787
578	0.3131583019
579	0.3131584763
580	0.313157866
581	0.31315743
582	0.3131567538
583	0.3131570774
584	0.313156717
585	0.3131575947
586	0.3131569301
587	0.3131572944
588	0.3131566976
589	0.3131562636
590	0.3131558431
591	0.3131562306
592	0.3131561047
593	0.3131559361
594	0.3131548065
595	0.3131525937
596	0.3131529328
597	0.3131529715
598	0.3131529386
599	0.3131531672
600	0.3131535218
601	0.3131535083
602	0.3131534986
603	0.3131536129
604	0.3131527894
605	0.3131537408
606	0.3131501755
607	0.31314923
608	0.3131502317
609	0.3131504546
610	0.3131485499
611	0.313150753
612	0.3131506445
613	0.313148796
614	0.313149416
615	0.3131497512
616	0.313148856
617	0.313148701
618	0.3131481585
619	0.3131466064
620	0.3131463836
621	0.3131463022
622	0.3131451261
623	0.3131456783
624	0.3131461201
625	0.313145876
626	0.3131466898
627	0.3131467053
628	0.3131449614
629	0.3131444789
630	0.3131443588
631	0.3131429443
632	0.3131433726
633	0.3131435353
634	0.3131435198
635	0.3131436361
636	0.3131431458
637	0.3131404099
638	0.3131407103
639	0.3131399449
640	0.3131408672
641	0.3131393752
642	0.3131398073
643	0.3131387862
644	0.313139724
645	0.3131399255
646	0.3131393152
647	0.3131398771
648	0.313138172
649	0.3131398015
650	0.313139383
651	0.3131388676
652	0.3131353062
653	0.3131352946
654	0.3131355019
655	0.3131359708
656	0.3131360445
657	0.3131353585
658	0.3131366936
659	0.3131339286
660	0.31313407
661	0.3131357732
662	0.3131363642
663	0.3131362014
664	0.3131357732
665	0.3131352597
666	0.3131348218
667	0.3131347986
668	0.3131347966
669	0.3131343839
670	0.3131343955
671	0.3131342928
672	0.3131342677
673	0.3131333415
674	0.3131341708
675	0.313133295
676	0.3131336341
677	0.3131336554
678	0.3131339073
679	0.3131337096
680	0.3131337929
681	0.3131332136
682	0.3131333647
683	0.3131330063
684	0.3131324172
685	0.3131325935
686	0.313132454
687	0.3131325374
688	0.3131321576
689	0.3131320549
690	0.3131325238
691	0.3131327524
692	0.3131314426
693	0.3131324676
694	0.3131325858
695	0.3131323978
696	0.3131324075
697	0.3131324637
698	0.3131309795
699	0.3131310396
700	0.3131309175
701	0.3131316247
702	0.3131294527
703	0.313129536
704	0.3131294953
705	0.3131282843
706	0.3131302568
707	0.3131307334
708	0.3131293248
709	0.3131277359
710	0.3131263718
711	0.3131258312
712	0.3131273368
713	0.3131270849
714	0.313125405
715	0.3131261025
716	0.3131270655
717	0.3131253236
718	0.3131267439
719	0.3131267225
720	0.3131276061
721	0.3131259184
722	0.3131263544
723	0.3131245582
724	0.3131246474
725	0.3131246086
726	0.313124068
727	0.3131234577
728	0.3131240157
729	0.3131242618
730	0.3131271391
731	0.3131242734
732	0.313124504
733	0.3131247249
734	0.3131245757
735	0.3131242734
736	0.3131228357
737	0.3131229112
738	0.3131227388
739	0.3131229442
740	0.3131225315
741	0.3131227989
742	0.3131226477
743	0.3131227465
744	0.3131230004
745	0.3131219715
746	0.3131216111
747	0.3131223629
748	0.3131219076
749	0.3131208496
750	0.3131204582
751	0.3131207992
752	0.3131195766
753	0.3131200145
754	0.3131193383
755	0.313119532
756	0.3131194894
757	0.3131183229
758	0.3131181176
759	0.3131182784
760	0.3131189721
761	0.3131180381
762	0.3131186272
763	0.3131193034
764	0.3131189139
765	0.3131190321
766	0.3131190224
767	0.3131190612
768	0.3131193441
769	0.3131192956
770	0.3131189042
771	0.3131183714
772	0.3131179567
773	0.3131177552
774	0.3131179936
775	0.3131181738
776	0.3131182609
777	0.3131177998
778	0.3131180013
779	0.3131170402
780	0.3131167883
781	0.3131166547
782	0.3131172728
783	0.313117203
784	0.313117577
785	0.3131176351
786	0.3131175925
787	0.3131169434
788	0.313116798
789	0.3131168077
790	0.3131174103
791	0.3131159164
792	0.313116891
793	0.3131162245
794	0.3131161819
795	0.3131161509
796	0.3131163601
797	0.3131163175
798	0.3131163156
799	0.3131160249
800	0.3131158486
801	0.3131155773
802	0.3131157478
803	0.3131135525
804	0.3131133684
805	0.3131132502
806	0.3131133084
807	0.3131132909
808	0.3131132096
809	0.3131135641
810	0.3131133956
811	0.3131127872
812	0.3131126864
813	0.3131130274
814	0.3131129499
815	0.3131113746
816	0.3131116459
817	0.3131108515
818	0.3131105414
819	0.3131105027
820	0.3131102489
821	0.3131113417
822	0.3131109367
823	0.3131093149
824	0.313112698
825	0.3131124539
826	0.313112607
827	0.3131116168
828	0.3131112061
829	0.3131108863
830	0.3131099272
831	0.3131088131
832	0.3131077532
833	0.3131081659
834	0.3131080904
835	0.313107854
836	0.3131071351
837	0.3131066991
838	0.3131065945
839	0.3131074141
840	0.3131071952
841	0.3131071894
842	0.3131085321
843	0.3131087685
844	0.3131068096
845	0.3131070247
846	0.313106672
847	0.3131068483
848	0.3131064259
849	0.3131059183
850	0.3131058136
851	0.3131059105
852	0.3131056664
853	0.3131050153
854	0.313105275
855	0.3131055385
856	0.3131064259
857	0.3131068813
858	0.3131046259
859	0.3131047247
860	0.3131041822
861	0.3131054513
862	0.313105585
863	0.3131056955
864	0.3131047983
865	0.3131055811
866	0.3131059532
867	0.313105211
868	0.3131063174
869	0.3131061566
870	0.3131056722
871	0.3131045232
872	0.3131042558
873	0.3131041957
874	0.313103473
875	0.3131036919
876	0.3131039051
877	0.3131031048
878	0.3131027793
879	0.3131032734
880	0.3131018977
881	0.3131005375
882	0.3131004658
883	0.3131026069
884	0.3131018996
885	0.3131014404
886	0.3131024829
887	0.3130974974
888	0.3130979992
889	0.3130975322
890	0.3130968851
891	0.3130978248
892	0.3130974974
893	0.3130976369
894	0.3130976795
895	0.3130966157
896	0.313096546
897	0.3130953505
898	0.3130959802
899	0.3130970188
900	0.3130963832
901	0.3130967553
902	0.3130969665
903	0.3130966777
904	0.3130966777
905	0.3130949881
906	0.313095395
907	0.3130961701
908	0.3130959318
909	0.3130939147
910	0.3130939941
911	0.3130936163
912	0.3130938081
913	0.3130938876
914	0.3130930156
915	0.3130935892
916	0.3130940581
917	0.3130929284
918	0.3130936822
919	0.3130904909
920	0.3130900201
921	0.3130901286
922	0.3130899639
923	0.313090675
924	0.3130906227
925	0.3130894233
926	0.3130896461
927	0.3130898825
928	0.3130900472
929	0.3130887974
930	0.3130893497
931	0.313089493
932	0.3130895744
933	0.3130892508
934	0.3130892353
935	0.3130903282
936	0.3130900181
937	0.3130895492
938	0.3130895454
939	0.313090053
940	0.3130893361
941	0.3130893032
942	0.3130900724
943	0.3130901189
944	0.3130897159
945	0.3130897585
946	0.3130893962
947	0.3130895512
948	0.3130885204
949	0.3130883808
950	0.3130884525
951	0.3130895124
952	0.313089555
953	0.3130895938
954	0.3130883595
955	0.3130882626
956	0.313087972
957	0.3130880728
958	0.3130873539
959	0.3130877937
960	0.3130877937
961	0.3130867997
962	0.3130867629
963	0.3130877724
964	0.313088468
965	0.3130881968
966	0.3130877298
967	0.3130876155
968	0.3130875186
969	0.3130875186
970	0.3130879429
971	0.3130900511
972	0.3130902158
973	0.3130881948
974	0.3130881948
975	0.3130881948
976	0.3130888672
977	0.3130883925
978	0.3130887412
979	0.3130892256
980	0.3130878887
981	0.313086172
982	0.3130856992
983	0.3130875574
984	0.3130869567
985	0.3130881251
986	0.3130880999
987	0.3130874798
988	0.3130876426
989	0.3130876678
990	0.31308847
991	0.3130882975
992	0.3130871873
993	0.3130871756
994	0.3130868404
995	0.3130872803
996	0.3130877124
997	0.3130858794
998	0.3130858794
999	0.313086046
1000	0.3130857786
1001	0.3130857282
1002	0.3130864723
1003	0.3130861448
1004	0.3130859026
1005	0.3130858193
1006	0.3130856217
1007	0.3130830524
1008	0.3130827288
1009	0.313082816
1010	0.3130834031
1011	0.3130829303
1012	0.3130843971
1013	0.3130843738
1014	0.3130837073
1015	0.313084618
1016	0.3130840483
1017	0.313084277
1018	0.313083591
1019	0.3130831221
1020	0.3130847439
1021	0.3130830408
1022	0.3130854512
1023	0.313084616
1024	0.3130845463
1025	0.3130849338
1026	0.3130849532
1027	0.3130844882
1028	0.3130840464
1029	0.3130840251
1030	0.3130845017
1031	0.3130833624
1032	0.3130833372
1033	0.3130820313
1034	0.3130828489
1035	0.3130822967
1036	0.3130815062
1037	0.3130806381
1038	0.3130797255
1039	0.3130797507
1040	0.3130808493
1041	0.3130808822
1042	0.3130798592
1043	0.3130794
1044	0.3130787257
1045	0.3130783343
1046	0.3130786753
1047	0.3130783827
1048	0.3130783769
1049	0.3130784215
1050	0.3130782723
1051	0.3130783149
1052	0.3130784408
1053	0.3130798301
1054	0.3130797739
1055	0.3130798398
1056	0.3130795007
1057	0.3130789097
1058	0.3130785474
1059	0.3130780087
1060	0.3130778964
1061	0.3130781289
1062	0.3130779157
1063	0.3130779196
1064	0.3130778847
1065	0.3130784428
1066	0.3130784156
1067	0.3130779564
1068	0.3130773403
1069	0.3130766195
1070	0.3130768132
1071	0.3130767067
1072	0.3130770554
1073	0.313075641
1074	0.3130758967
1075	0.3130756158
1076	0.3130752728
1077	0.3130762339
1078	0.313075112
1079	0.313075887
1080	0.3130756526
1081	0.3130753968
1082	0.3130757747
1083	0.3130758405
1084	0.3130742943
1085	0.3130741994
1086	0.3130737808
1087	0.313073434
1088	0.3130735018
1089	0.3130744009
1090	0.3130741102
1091	0.3130738835
1092	0.3130743137
1093	0.3130743098
1094	0.3130742827
1095	0.3130742749
1096	0.3130739262
1097	0.3130740928
1098	0.3130736723
1099	0.313073589
1100	0.3130733488
1101	0.3130729864
1102	0.3130732441
1103	0.3130719575
1104	0.3130727868
1105	0.3130727868
1106	0.3130738235
1107	0.3130737402
1108	0.3130733836
1109	0.3130734282
1110	0.313072874
1111	0.3130729574
1112	0.3130732654
1113	0.3130722249
1114	0.3130718548
1115	0.3130729186
1116	0.3130717134
1117	0.3130722114
1118	0.3130719789
1119	0.3130729806
1120	0.3130735309
1121	0.3130735968
1122	0.3130735968
1123	0.3130729399
1124	0.3130728973
1125	0.3130740095
1126	0.3130737963
1127	0.3130737847
1128	0.3130734573
1129	0.3130735638
1130	0.3130732771
1131	0.3130720195
1132	0.3130733294
1133	0.3130733526
1134	0.3130733565
1135	0.3130732364
1136	0.3130732112
1137	0.3130733255
1138	0.3130730736
1139	0.3130730426
1140	0.3130726861
1141	0.313071973
1142	0.3130717057
1143	0.3130720796
1144	0.3130720796
1145	0.3130722617
1146	0.3130721416
1147	0.313071851
1148	0.313071851
1149	0.3130721823
1150	0.3130722056
1151	0.3130710042
1152	0.3130714596
1153	0.3130713065
1154	0.3130716417
1155	0.3130715022
1156	0.3130712988
1157	0.3130714092
1158	0.3130710992
1159	0.3130712057
1160	0.3130712968
1161	0.3130712968
1162	0.3130708996
1163	0.3130707155
1164	0.3130706981
1165	0.3130684601
1166	0.3130677878
1167	0.3130679602
1168	0.3130685434
1169	0.3130689484
1170	0.3130692119
1171	0.3130696363
1172	0.3130694231
1173	0.3130697138
1174	0.3130693553
1175	0.3130694231
1176	0.3130674506
1177	0.3130668907
1178	0.3130666078
1179	0.3130674216
1180	0.3130675746
1181	0.3130660168
1182	0.3130669313
1183	0.3130676986
1184	0.3130675901
1185	0.3130666969
1186	0.3130666446
1187	0.3130668403
1188	0.3130672937
1189	0.3130663772
1190	0.3130667163
1191	0.3130657823
1192	0.3130664818
1193	0.3130656738
1194	0.3130657843
1195	0.3130657068
1196	0.3130658928
1197	0.3130658928
1198	0.3130659664
1199	0.3130659664
1200	0.3130655828
1201	0.313065763
1202	0.3130651662
1203	0.3130648581
1204	0.3130648135
1205	0.3130650228
1206	0.3130654006
1207	0.3130645171
1208	0.3130642632
1209	0.3130645364
1210	0.313064176
1211	0.3130646527
1212	0.3130644415
1213	0.3130641567
1214	0.3130643214
1215	0.3130641392
1216	0.3130641528
1217	0.3130645171
1218	0.3130628914
1219	0.3130634998
1220	0.3130635521
1221	0.3130635328
1222	0.3130627035
1223	0.3130625446
1224	0.3130626918
1225	0.3130630115
1226	0.3130628449
1227	0.3130635444
1228	0.3130635521
1229	0.3130635521
1230	0.3130637595
1231	0.3130630522
1232	0.3130630852
1233	0.3130640423
1234	0.313064052
1235	0.3130621047
1236	0.3130622985
1237	0.3130622636
1238	0.3130613742
1239	0.3130601826
1240	0.3130601981
1241	0.3130608181
1242	0.3130610138
1243	0.3130612386
1244	0.3130611805
1245	0.3130609615
1246	0.3130601632
1247	0.3130595897
1248	0.3130593359
1249	0.3130595219
1250	0.3130597156
1251	0.3130597544
1252	0.3130596304
1253	0.313059768
1254	0.3130591905
1255	0.3130590142
1256	0.3130590375
1257	0.3130580667
1258	0.3130592448
1259	0.3130593107
1260	0.313059177
1261	0.3130601729
1262	0.3130599869
1263	0.3130598048
1264	0.3130604597
1265	0.313060076
1266	0.3130601923
1267	0.3130601807
1268	0.3130585802
1269	0.3130599617
1270	0.3130598978
1271	0.3130592312
1272	0.3130591479
1273	0.313057065
1274	0.3130577141
1275	0.3130576966
1276	0.3130573498
1277	0.3130572665
1278	0.3130567104
1279	0.3130573595
1280	0.3130574292
1281	0.3130565127
1282	0.3130558171
1283	0.3130563868
1284	0.3130566891
1285	0.3130556059
1286	0.3130568247
1287	0.313056941
1288	0.313057094
1289	0.3130566581
1290	0.3130564895
1291	0.3130567937
1292	0.3130568363
1293	0.3130571308
1294	0.3130568848
1295	0.3130566523
1296	0.3130560748
1297	0.3130565476
1298	0.3130564507
1299	0.313056007
1300	0.3130561969
1301	0.3130567472
1302	0.3130552494
1303	0.3130552203
1304	0.3130552203
1305	0.3130553095
1306	0.3130548367
1307	0.313055323
1308	0.3130548503
1309	0.3130553773
1310	0.3130553947
1311	0.3130553599
1312	0.3130550731
1313	0.3130552649
1314	0.3130552358
1315	0.3130556408
1316	0.3130551487
1317	0.3130549375
1318	0.3130557377
1319	0.313055325
1320	0.3130553172
1321	0.3130550847
1322	0.313055261
1323	0.3130545383
1324	0.3130551855
1325	0.3130546972
1326	0.3130538504
1327	0.3130535385
1328	0.3130539609
1329	0.3130535249
1330	0.3130535482
1331	0.3130536121
1332	0.3130536644
1333	0.3130537206
1334	0.3130539221
1335	0.3130538311
1336	0.3130538814
1337	0.3130539299
1338	0.313054982
1339	0.3130547708
1340	0.3130532672
1341	0.3130531219
1342	0.3130532692
1343	0.3130534358
1344	0.3130526259
1345	0.3130522422
1346	0.3130520233
1347	0.3130529301
1348	0.3130520756
1349	0.3130525852
1350	0.3130517539
1351	0.31305169
1352	0.3130519903
1353	0.313051163
1354	0.3130512579
1355	0.3130511785
1356	0.313051285
1357	0.3130512269
1358	0.3130512269
1359	0.3130512056
1360	0.3130519399
1361	0.3130535501
1362	0.3130531006
1363	0.3130525716
1364	0.3130527344
1365	0.3130530153
1366	0.3130532207
1367	0.3130531393
1368	0.3130518644
1369	0.3130514013
1370	0.3130512676
1371	0.3130512172
1372	0.3130511281
1373	0.3130511261
1374	0.3130511242
1375	0.3130511029
1376	0.3130508646
1377	0.3130512695
1378	0.3130511571
1379	0.313051535
1380	0.3130515951
1381	0.3130512579
1382	0.3130507289
1383	0.3130510525
1384	0.3130508646
1385	0.3130516803
1386	0.3130501321
1387	0.313050262
1388	0.3130510506
1389	0.313050353
1390	0.3130501941
1391	0.3130499965
1392	0.3130494598
1393	0.3130494985
1394	0.3130493668
1395	0.313049857
1396	0.3130493745
1397	0.3130489347
1398	0.3130496458
1399	0.3130495586
1400	0.3130494792
1401	0.3130510971
1402	0.3130502562
1403	0.3130499074
1404	0.3130499984
1405	0.3130514749
1406	0.3130509886
1407	0.3130509886
1408	0.3130510331
1409	0.3130508917
1410	0.3130497039
1411	0.3130502077
1412	0.313049516
1413	0.3130506476
1414	0.3130502949
1415	0.31305026
1416	0.3130489076
1417	0.3130495082
1418	0.3130495509
1419	0.3130495625
1420	0.3130498027
1421	0.3130493784
1422	0.3130495005
1423	0.3130494172
1424	0.3130491963
1425	0.3130494617
1426	0.3130493784
1427	0.3130495799
1428	0.313049237
1429	0.3130485704
1430	0.3130491343
1431	0.3130488068
1432	0.3130484018
1433	0.3130482875
1434	0.3130482643
1435	0.3130482992
1436	0.3130485142
1437	0.3130483825
1438	0.3130481577
1439	0.3130482972
1440	0.3130481422
1441	0.31304815
1442	0.3130481965
1443	0.3130481965
1444	0.3130481965
1445	0.3130481906
1446	0.3130481906
1447	0.3130485045
1448	0.313048491
1449	0.3130459488
1450	0.3130461193
1451	0.3130459837
1452	0.3130471831
1453	0.3130472335
1454	0.3130471715
1455	0.3130466851
1456	0.3130470494
1457	0.3130461871
1458	0.3130460069
1459	0.3130460069
1460	0.313046284
1461	0.3130456291
1462	0.3130457589
1463	0.3130455981
1464	0.3130459256
1465	0.3130452396
1466	0.3130447475
1467	0.313045321
1468	0.3130443251
1469	0.3130450536
1470	0.3130450284
1471	0.3130450362
1472	0.3130436547
1473	0.3130442108
1474	0.3130445111
1475	0.3130442321
1476	0.3130445092
1477	0.313044203
1478	0.3130448851
1479	0.3130448889
1480	0.3130448889
1481	0.313044451
1482	0.313044484
1483	0.3130445964
1484	0.3130445712
1485	0.3130445285
1486	0.3130444549
1487	0.3130439066
1488	0.313045478
1489	0.3130439259
1490	0.3130438329
1491	0.3130425134
1492	0.3130432458
1493	0.3130432633
1494	0.3130430714
1495	0.3130430269
1496	0.3130430133
1497	0.3130436566
1498	0.3130437671
1499	0.3130435965
1500	0.3130430714
1501	0.3130431606
1502	0.3130427672
1503	0.31304293
1504	0.313043178
1505	0.3130431703
1506	0.3130431489
1507	0.3130431451
1508	0.3130430714
1509	0.3130431276
1510	0.3130430811
1511	0.313042434
1512	0.3130425212
