iter	Passed	Remaining
688	11142	21201
689	11158	21184
690	11174	21167
691	11189	21150
692	11205	21133
693	11220	21114
694	11236	21098
695	11251	21080
696	11268	21065
697	11283	21046
698	11298	21029
699	11315	21014
700	11334	21002
701	11351	20988
702	11368	20975
703	11387	20962
704	11402	20945
705	11417	20927
706	11433	20909
707	11448	20891
708	11464	20874
709	11481	20860
710	11496	20842
711	11512	20825
712	11528	20808
713	11543	20791
714	11560	20775
715	11575	20758
716	11590	20739
717	11606	20722
718	11620	20703
719	11636	20686
720	11652	20671
721	11670	20657
722	11686	20640
723	11702	20624
724	11718	20607
725	11733	20589
726	11749	20573
727	11766	20558
728	11782	20541
729	11798	20526
730	11813	20507
731	11828	20490
732	11844	20473
733	11861	20458
734	11877	20441
735	11893	20426
736	11910	20410
737	11925	20392
738	11940	20374
739	11955	20356
740	11971	20339
741	11987	20324
742	12003	20307
743	12019	20290
744	12035	20274
745	12050	20256
746	12066	20240
747	12082	20223
748	12097	20205
749	12113	20189
750	12129	20171
751	12143	20153
752	12159	20136
753	12174	20119
754	12190	20101
755	12205	20084
756	12221	20067
757	12238	20052
758	12254	20036
759	12269	20018
760	12286	20004
761	12303	19989
762	12319	19972
763	12335	19956
764	12351	19939
765	12365	19920
766	12380	19903
767	12395	19884
768	12411	19868
769	12426	19850
770	12441	19832
771	12456	19813
772	12471	19795
773	12487	19779
774	12502	19762
775	12517	19744
776	12534	19728
777	12549	19711
778	12564	19694
779	12580	19676
780	12596	19660
781	12611	19643
782	12628	19627
783	12642	19609
784	12658	19593
785	12674	19576
786	12690	19560
787	12707	19545
788	12722	19526
789	12738	19510
790	12753	19493
791	12770	19478
792	12786	19461
793	12803	19447
794	12818	19428
795	12833	19411
796	12849	19395
797	12865	19378
798	12883	19365
799	12901	19352
800	12917	19335
801	12933	19319
802	12949	19303
803	12968	19291
804	12984	19275
805	13000	19259
806	13020	19248
807	13035	19231
808	13051	19214
809	13066	19197
810	13081	19179
811	13097	19162
812	13112	19144
813	13128	19127
814	13142	19109
815	13158	19092
816	13174	19076
817	13190	19060
818	13207	19045
819	13222	19027
820	13237	19010
821	13254	18994
822	13270	18978
823	13286	18961
824	13302	18945
825	13318	18929
826	13333	18912
827	13348	18894
828	13365	18879
829	13382	18864
830	13398	18847
831	13413	18830
832	13429	18814
833	13444	18797
834	13461	18781
835	13477	18764
836	13491	18745
837	13506	18728
838	13521	18711
839	13537	18694
840	13552	18676
841	13566	18658
842	13581	18640
843	13596	18622
844	13610	18604
845	13627	18588
846	13641	18570
847	13657	18553
848	13674	18538
849	13689	18521
850	13704	18503
851	13719	18485
852	13734	18467
853	13750	18452
854	13765	18435
855	13781	18418
856	13796	18401
857	13812	18384
858	13828	18368
859	13843	18350
860	13858	18333
861	13874	18316
862	13889	18299
863	13904	18281
864	13918	18263
865	13935	18248
866	13951	18231
867	13966	18214
868	13981	18197
869	13999	18182
870	14015	18166
871	14031	18150
872	14046	18133
873	14063	18118
874	14078	18101
875	14094	18085
876	14110	18069
877	14128	18055
878	14145	18039
879	14161	18024
880	14180	18011
881	14199	17999
882	14219	17987
883	14238	17974
884	14256	17961
885	14273	17946
886	14289	17930
887	14306	17915
888	14322	17899
889	14338	17882
890	14354	17866
891	14370	17850
892	14387	17834
893	14401	17817
894	14417	17800
895	14433	17783
896	14449	17768
897	14468	17754
898	14484	17738
899	14499	17721
900	14514	17704
901	14529	17687
902	14545	17670
903	14561	17653
904	14576	17636
905	14593	17622
906	14608	17604
907	14625	17589
908	14641	17573
909	14658	17558
910	14674	17541
911	14692	17528
912	14707	17510
913	14723	17493
914	14740	17478
915	14756	17463
916	14774	17449
917	14792	17434
918	14815	17427
919	14835	17415
920	14853	17401
921	14870	17386
922	14893	17377
923	14910	17363
924	14928	17349
925	14946	17335
926	14965	17322
927	14982	17306
928	15000	17293
929	15017	17278
930	15034	17263
931	15050	17246
932	15066	17229
933	15082	17214
934	15098	17197
935	15114	17181
936	15130	17164
937	15148	17150
938	15164	17134
939	15182	17120
940	15198	17104
941	15215	17088
942	15231	17072
943	15246	17055
944	15262	17039
945	15278	17022
946	15294	17006
947	15311	16991
948	15329	16976
949	15347	16963
950	15365	16948
951	15381	16933
952	15398	16917
953	15415	16902
954	15432	16886
955	15450	16872
956	15468	16858
957	15485	16843
958	15503	16828
959	15519	16812
960	15534	16795
961	15551	16779
962	15567	16764
963	15585	16749
964	15602	16733
965	15618	16717
966	15634	16701
967	15650	16685
968	15667	16670
969	15684	16654
970	15701	16639
971	15720	16626
972	15736	16610
973	15752	16593
974	15767	16576
975	15782	16558
976	15798	16542
977	15813	16525
978	15828	16507
979	15843	16490
980	15859	16474
981	15876	16458
982	15891	16441
983	15907	16424
984	15922	16407
985	15937	16390
986	15953	16373
987	15968	16356
988	15985	16340
989	16001	16325
990	16019	16310
991	16036	16294
992	16052	16278
993	16068	16262
994	16084	16246
995	16100	16229
996	16116	16213
997	16132	16197
998	16147	16180
999	16162	16162
1000	16177	16145
1001	16193	16128
1002	16208	16111
1003	16225	16095
1004	16240	16078
1005	16255	16061
1006	16270	16044
1007	16286	16028
1008	16301	16010
1009	16316	15993
1010	16332	15977
1011	16349	15961
1012	16365	15945
1013	16379	15927
1014	16395	15910
1015	16411	15894
1016	16426	15877
1017	16441	15860
1018	16456	15843
1019	16473	15827
1020	16489	15811
1021	16505	15794
1022	16520	15777
1023	16537	15762
1024	16553	15746
1025	16569	15729
1026	16584	15712
1027	16600	15696
1028	16616	15679
1029	16631	15662
1030	16645	15644
1031	16661	15627
1032	16677	15611
1033	16693	15596
1034	16710	15580
1035	16726	15564
1036	16741	15547
1037	16761	15533
1038	16781	15521
1039	16796	15504
1040	16813	15488
1041	16829	15473
1042	16845	15456
1043	16861	15440
1044	16877	15424
1045	16893	15407
1046	16908	15390
1047	16924	15374
1048	16940	15357
1049	16954	15339
1050	16970	15323
1051	16985	15306
1052	17001	15289
1053	17017	15273
1054	17033	15257
1055	17048	15240
1056	17065	15224
1057	17079	15207
1058	17095	15190
1059	17110	15173
1060	17124	15155
1061	17140	15139
1062	17157	15124
1063	17172	15106
1064	17189	15091
1065	17204	15074
1066	17220	15057
1067	17237	15042
1068	17252	15025
1069	17268	15009
1070	17285	14993
1071	17300	14976
1072	17315	14959
1073	17330	14942
1074	17345	14925
1075	17361	14908
1076	17377	14892
1077	17392	14875
1078	17409	14860
1079	17425	14844
1080	17441	14827
1081	17456	14810
1082	17471	14793
1083	17487	14776
1084	17503	14761
1085	17520	14745
1086	17536	14729
1087	17550	14711
1088	17565	14694
1089	17580	14677
1090	17596	14660
1091	17611	14644
1092	17626	14627
1093	17642	14611
1094	17658	14594
1095	17675	14578
1096	17691	14562
1097	17705	14545
1098	17721	14528
1099	17736	14511
1100	17753	14495
1101	17768	14478
1102	17783	14462
1103	17800	14447
1104	17818	14432
1105	17834	14415
1106	17850	14400
1107	17867	14384
1108	17883	14367
1109	17899	14351
1110	17913	14334
1111	17930	14318
1112	17945	14301
1113	17962	14286
1114	17977	14269
1115	17992	14251
1116	18007	14235
1117	18023	14218
1118	18039	14202
1119	18054	14185
1120	18070	14169
1121	18085	14152
1122	18100	14135
1123	18115	14118
1124	18130	14101
1125	18145	14084
1126	18162	14069
1127	18177	14051
1128	18192	14035
1129	18208	14018
1130	18223	14002
1131	18240	13986
1132	18255	13969
1133	18270	13952
1134	18285	13935
1135	18300	13918
1136	18315	13901
1137	18330	13884
1138	18345	13868
1139	18360	13851
1140	18375	13834
1141	18392	13818
1142	18408	13802
1143	18424	13786
1144	18439	13769
1145	18454	13752
1146	18470	13736
1147	18488	13721
1148	18505	13705
1149	18520	13688
1150	18535	13672
1151	18551	13656
1152	18566	13639
1153	18582	13622
1154	18597	13606
1155	18613	13589
1156	18627	13572
1157	18645	13557
1158	18661	13541
1159	18681	13527
1160	18699	13513
1161	18715	13496
1162	18731	13480
1163	18747	13465
1164	18762	13447
1165	18781	13433
1166	18796	13417
1167	18812	13400
1168	18828	13384
1169	18844	13368
1170	18859	13351
1171	18875	13334
1172	18891	13319
1173	18906	13302
1174	18921	13285
1175	18936	13268
1176	18951	13251
1177	18966	13234
1178	18983	13218
1179	18998	13202
1180	19014	13186
1181	19029	13169
1182	19045	13153
1183	19060	13136
1184	19075	13119
1185	19091	13103
1186	19106	13086
1187	19122	13070
1188	19138	13054
1189	19154	13037
1190	19169	13021
1191	19185	13005
1192	19200	12988
1193	19215	12971
1194	19230	12954
1195	19246	12938
1196	19262	12922
1197	19277	12905
1198	19293	12888
1199	19308	12872
1200	19323	12855
1201	19338	12838
1202	19354	12822
1203	19369	12805
1204	19385	12789
1205	19399	12772
1206	19415	12755
1207	19432	12740
1208	19447	12723
1209	19463	12707
1210	19477	12690
1211	19492	12673
1212	19510	12658
1213	19526	12642
1214	19541	12625
1215	19556	12608
1216	19570	12591
1217	19587	12576
1218	19603	12559
1219	19619	12543
1220	19633	12526
1221	19649	12510
1222	19664	12493
1223	19679	12476
1224	19700	12463
1225	19716	12447
1226	19733	12432
1227	19752	12417
1228	19768	12401
1229	19783	12384
1230	19799	12368
1231	19813	12351
1232	19829	12334
1233	19844	12318
1234	19859	12301
1235	19874	12284
1236	19889	12268
1237	19905	12251
1238	19920	12234
1239	19935	12218
1240	19950	12202
1241	19965	12185
1242	19980	12168
1243	19995	12151
1244	20009	12134
1245	20025	12118
1246	20041	12101
1247	20057	12086
1248	20073	12069
1249	20088	12052
1250	20103	12036
1251	20119	12020
1252	20136	12004
1253	20151	11987
1254	20166	11971
1255	20183	11955
1256	20198	11939
1257	20214	11922
1258	20229	11906
1259	20244	11889
1260	20259	11872
1261	20274	11856
1262	20290	11840
1263	20305	11823
1264	20320	11806
1265	20337	11791
1266	20354	11775
1267	20369	11758
1268	20388	11744
1269	20406	11729
1270	20424	11714
1271	20439	11698
1272	20454	11681
1273	20469	11664
1274	20484	11648
1275	20499	11631
1276	20516	11615
1277	20531	11599
1278	20546	11582
1279	20561	11566
1280	20576	11549
1281	20593	11533
1282	20609	11517
1283	20628	11503
1284	20646	11488
1285	20661	11471
1286	20678	11455
1287	20693	11439
1288	20711	11424
1289	20727	11407
1290	20741	11390
1291	20756	11374
1292	20772	11357
1293	20788	11342
1294	20803	11325
1295	20818	11308
1296	20834	11292
1297	20849	11276
1298	20866	11260
1299	20883	11244
1300	20903	11230
1301	20920	11215
1302	20935	11198
1303	20950	11182
1304	20965	11165
1305	20981	11149
1306	20997	11133
1307	21013	11117
1308	21028	11100
1309	21043	11084
1310	21059	11067
1311	21074	11051
1312	21090	11035
1313	21105	11018
1314	21120	11001
1315	21135	10985
1316	21150	10968
1317	21166	10952
1318	21180	10935
1319	21196	10919
1320	21211	10902
1321	21227	10886
1322	21241	10869
1323	21257	10853
1324	21271	10836
1325	21287	10820
1326	21303	10804
1327	21318	10787
1328	21334	10771
1329	21350	10755
1330	21367	10739
1331	21382	10723
1332	21398	10707
1333	21414	10691
1334	21429	10674
1335	21443	10657
1336	21458	10640
1337	21473	10624
1338	21489	10608
1339	21504	10591
1340	21520	10575
1341	21537	10560
1342	21552	10543
1343	21568	10527
1344	21583	10511
1345	21600	10495
1346	21615	10478
1347	21631	10462
1348	21646	10446
1349	21662	10429
1350	21679	10414
1351	21695	10398
1352	21710	10382
1353	21726	10365
1354	21741	10349
1355	21756	10332
1356	21771	10316
1357	21789	10300
1358	21804	10284
1359	21819	10267
1360	21835	10251
1361	21850	10235
1362	21865	10218
1363	21880	10202
