iter	Logloss
925	0.2574180344
926	0.2574021341
927	0.257392772
928	0.2573789018
929	0.257369689
930	0.257361349
931	0.2573511334
932	0.2573389368
933	0.2573213436
934	0.2573031901
935	0.2572932537
936	0.2572767089
937	0.2572648724
938	0.2572499274
939	0.2572375641
940	0.2572283249
941	0.2572139542
942	0.2571959623
943	0.2571894961
944	0.2571757173
945	0.2571598749
946	0.2571471304
947	0.2571324788
948	0.2571190511
949	0.2570986305
950	0.2570822437
951	0.2570651703
952	0.2570540011
953	0.2570392195
954	0.2570279449
955	0.2570171919
956	0.2570063266
957	0.2569909443
958	0.2569814891
959	0.2569640979
960	0.2569495375
961	0.2569406742
962	0.2569297333
963	0.2569152344
964	0.2569026866
965	0.2568881245
966	0.256875575
967	0.2568570738
968	0.2568476168
969	0.256835185
970	0.256831058
971	0.2568175039
972	0.2568024536
973	0.25678855
974	0.2567778603
975	0.256768456
976	0.2567603636
977	0.2567487536
978	0.2567380147
979	0.2567188163
980	0.2567028107
981	0.256691378
982	0.2566866926
983	0.2566743573
984	0.2566662333
985	0.2566578757
986	0.2566451628
987	0.256632306
988	0.2566203606
989	0.2566112162
990	0.2566007161
991	0.2565935457
992	0.2565839764
993	0.2565740505
994	0.2565586841
995	0.2565492658
996	0.2565371834
997	0.2565221752
998	0.2565043414
999	0.2564884323
