iter	Logloss
112	0.2723714112	113	0.2723381113	114	0.2722897114	115	0.2722470115	116	0.2722058116	117	0.2721593117118	0.27213095118119	0.2720869211120	0.27204345912121	0.272013455121	0.2725832264
122	0.2725521368
123	0.2725243164
124	0.2724969634
125	0.2724644694
126	0.2724372652
127	0.2724164667
128	0.2723805176
129	0.2723475818
130	0.2723204288
131	0.2722930246
132	0.2722515718
134	0.2716237235
135	0.2715849609
136	0.271556808
137	0.2715290039
138	0.271504083
139	0.2714723749
140	0.2714456403
141	0.2714228748
142	0.2713876651
143	0.2713642741
144	0.2713398717
145	0.2713102097145	0.2719196405
146	0.2719070545
147	0.2718826265
148	0.2718653878
149	0.271857573
150	0.2718430897
151	0.2718318941
152	0.2718203288
153	0.2718039923
154	0.2717936895
155	0.2717727655
156	0.2717604818
157	0.2717413272
158	0.27172075616159	0.271709251161	0.2709885672
16161	0.271678032163	0.2709648321
164	0.2709497628
165	0.2709372396
1165	0.27161529951166	0.271603736168	0.2708884998
169	0.2708719727
170	0.2708625558
171	0.2708534668
172	0.2708375349
173	0.2708230469
174	0.2708109212
175	0.2707953102
176	0.2707702055
177	0.270757659
178	0.2707510463
179	0.2707415341
180	0.270721889
181	0.2707083845
182	0.2706975865
183	0.2706585356
184	0.2706438849
185	0.2706303618
186	0.2706184036
187	0.2706079985
188	0.2705914179
189	0.2705785063
190	0.2705511416
191	0.2705384742
192	0.2705204497
193	0.2705057408
194	0.2704856678
195	0.27041836641196	0.2704006743
197	0.2703673642
198	0.2703453055
199	0.2703309129
200	0.2703213728
201	0.2703080822
202	0.2702931083
203	0.2702806362
204	0.2702624302
205	0.2702514858
206	0.270216662
207	0.2701969866
208	0.2701798875
209	0.2701633603
210	0.270118478
211	0.2701063221
212	0.2700926642
213	0.270077267
214	0.2700476725
215	0.2700342541
216	0.2700104957
217	0.2699945917
218	0.2699684803
219	0.2699552083
220	0.2699418364
221	0.2698890625
222	0.2698765834
223	0.2698672852
224	0.269856622
225	0.2698472075
226	0.2698343401
227	0.2698206264
228	0.2697794434
229	0.2697667759
230	0.2697567639
231	0.2697425479231	0.2704684663
232	0.2704600051
233	0.2704279901
234	0.2703944057
235	0.2703751767
236	0.2703615653
237	0.2703509463
238	0.2703245326
239	0.2703118978
240	0.2702525739
241	0.2702432268
242	0.2702355445
243	0.2702005022
244	0.270178311
245	0.2701675246
246	0.2700982794
247	0.2700805501
248	0.2700704357
249	0.2700624744
250	0.2700499581
251	0.2700421805
252	0.2700113909
253	0.2700001535
254	0.26998853
255	0.2699794573
256	0.2699720959
257	0.2699480539
258	0.2698907506
259	0.269873756
260	0.2698624186
261	0.2698493838
262	0.2698424061
263	0.2698278576
264	0.2698170852
265	0.2698040318
266	0.2697961379
267	0.2697856097
268	0.2697762254
269	0.2697548596
270	0.2697476376
271	0.26973863
272	0.2697306896
273	0.2697221238
274	0.2697104492
275	0.2697025716
276	0.26969142492277	0.26967080527278	0.26964240328279	0.26963524428280	0.26961183228281	0.26960491028282	0.26955383628283	0.26952560628284	0.269516959286	0.2689162342
287	0.2688698637
288	0.2688629883
28288	0.26944416329289	0.2694357122290	0.26942757632291	0.26942156812292	0.2694175479
293	0.2694117397
294	0.2693709938
295	0.2693509952
296	0.2693350493
297	0.2693252279
298	0.2693112932
299	0.2693009835
300	0.2692952358
301	0.2692891625
302	0.2692800665
303	0.2692649484
304	0.2692576358
305	0.2692508859
306	0.2692451567
307	0.2692382952
308	0.2692184966
309	0.2692003185
310	0.2691933012
311	0.2691872628
312	0.2691728213
313	0.2691440104
314	0.2691291992
315	0.2691201637
316	0.2691045922
317	0.269085419
318	0.2690799781
319	0.2690535668
320	0.2690443592
321	0.2690328776
322	0.2690266276
323	0.2690209752
324	0.2690159947
325	0.2690100656
326	0.2690017532
327	0.2689732306
328	0.2689570824
329	0.2689497582
330	0.2689397507
331	0.2689238677
332	0.2688995815
333	0.2688860352
334	0.2688735235
335	0.26886776633336	0.26886328133337	0.26885165533338	0.26884195340	0.2682686849
341	0.2682631627
342	0.2682436361
343	0.2682107585
344	0.2682050386
345	0.268199142
346	0.2681842332
347	0.2681695266
348	0.2681561035
349	0.2681310989
350	0.268121117
351	0.2681093099
352	0.2680957613
353	0.2680826939
354353	0.26869826355354	0.2686912667
355	0.2686869141
356	0.2686822498
357	0.2686747512
358	0.268668478
359	0.2686603423
360	0.2686532947
361	0.2686478655
362	0.2686406529
363	0.2686336472
364	0.2686202102
365	0.2686076916
366	0.2686030645
367	0.2685864072
368	0.2685706337369	0.26856332537370	0.26855858637371	0.26854826737372	0.2685385789
373	0.2685308375	374	0.2685174898
375	0.2685127377	376	0.2685078378	377	0.2685022228
378	0.2684982817
379	0.2684913621
380	0.2684867001
381	0.2684692987
382	0.2684638021
383	0.2684578637
384	0.2684466216
385	0.2684399112
386	0.2684298363
387	0.2684233445
388	0.2683997094
389	0.2683938267
390	0.2683894299
391	0.268379534
392	0.2683730957
393	0.2683558803
394	0.2683508673
395	0.2683437802
396	0.268335426
397	0.2683303874
398	0.2683237793
399	0.2683154111
400	0.2683093006
401	0.268303683
402	0.268296404	0403	0.268291405	404	0.2682853748
405	0.2682793132
406	0.2682719703
407	0.2682605957
408	0.2682519066
409	0.2682427411	410	0.2682351412	411	0.2682311413	0.2674774577
414	0.2674725214
415	0.2674672735
416	0.2674605004
417	0.267453597
418	0.2674471377
419	0.2674419364
420	0.267436542
421	0.420	0.26814422	0.421	0.26813423	0.422	0.2681424	0.2674206868
425	0.2673889253
426	0.2673767811
427	0.2673716983
428	0.2673685593
429	0.2673592936
430	0.2673536133
431	0.2673486793
432	0.2673414783
433	0.2673352493
434	0.26732889
435	0.2434	0.2680436	0.2435	0.2680437	0.436	0.26801438	0.437	0.2680439	0.2438	0.2680033761
439	0.2679974307
440	0.2679935431
441	0.2679868327
442	0.2679821196
443	0.2679721401
444	0.2679647205
445	0.2679500116
446	0.267943564
447	0.2679393578
448	0.2679344936
449	0.2679312826
450	0.2679278599
451	0.2679196498
452	0.2679112328
453	0.267905578
454	0.2679005836
455	0.2678966588
456	0.2678915992
457	0.2678863956
458	0.267876616
459	0.2678688081
460	0.2678547666
461	0.2678464751
462	0.2678325684
463	0.2678209263
464	0.2678148647
465	0.2678467	0.2466	0.2678468	0.2670787574
469	0.2670555711
470	0.267051602
471	0.2670477934
472	0.2670426897
473	0.267031922
474	0.2670277507
475	0.2670232259
476	0.2670185105
477	0.2670139579
478	0.2670058152
479	0.2670029483
480	0.2669823986
481	0.266978869
482	0.2669744792
483	0.2669653251
484	0.2669613607
485	0.2669581008
486	0.2669407017
487	0.2669372791
488	0.2669327032
489	0.2669277344
490	0.2669207008
491	0.2669165086
492	0.2669129232
493	0.2669083473
494	0.2669039272
495	0.2668967727
496	0.2668926735
497	0.2668883347
498	0.2668795782
499	0.2668760231
500	0.2668712495
501	0.2668670666
502	0.2668584031
503	0.266850665
504	0.2668416481
505	0.2668349633
506	0.2668313663
507	0.2668257743
508	0.2668188477
509	0.2668112537
510	0.2668028902
511	0.2667984724
512	0.2667918829
513	0.2667831031
514	0.2667779715
515	0.2667707334
516	0.2667650995
517	0.266759861
518	0.266755964
519	0.266751609
520	0.2667477888
521	0.2667440058
522	0.2667402948
523	0.2667356492
524	0.2667299014
525	0.2667241211
526	0.2667200288
527	0.2667144066
528	0.2667100005
529	0.2667059268
530	0.2667015625
531	0.2666978632
532	0.2666922177
533	0.2666887044
534	0.2666838518
535	0.2666778111
536	0.2666741025
537	0.2666701056
538	0.2666661342
539	0.2666630743
540	0.2666596749
541	0.2666565151
542	0.2666514625
543	0.266646961
544	0.2666413504
545	0.2666366281
546	0.2666315755
547	0.2666267276
548	0.266623012
549	0.2666130906
550	0.2666011254
551	0.266596768
552	0.2665941313
553	0.2665894136
554	0.2665840913
555	0.2665798154
556	0.2665763323
557	0.2665726795
558	0.2665688779
559	0.2665653995
560	0.2665598028
561	0.2665560919
562	0.2665527134
563	0.2665478795
564	0.2665440802
565	0.266540239
566	0.2665339332
567	0.2665270996
568	0.2665198428
569	0.2665142229
570	0.2665110189
571	0.2665063151
572	0.2665026762
573	0.266497626
574	0.2664904646
575	0.2664772554
576	0.2664724051
577	0.2664667364
578	0.2664622814
579	0.2664568801
580	0.2664523763
581	0.2664479771
582	0.2664455008
583	0.2664398438
584	0.2664355725
585	0.2664312267
586	0.266426788
587	0.2664138207
588	0.2664110956
589	0.2664070243
590	0.2664032366
591	0.266399249
592	0.266395073
593	0.2663902274
594	0.2663865653
595	0.2663817081
596	0.2663791736
597	0.266375844
598	0.2663734189
599	0.2663695871
600	0.2663655878
601	0.266362028
602	0.2663572266
603	0.2663545108
604	0.2663497466
605	0.266345173
606	0.2663419155
607	0.2663379697
608	0.2663352121
609	0.2663317639
610	0.2663275391
611	0.2663226865
612	0.2663192941
613	0.2663140997
614	0.2663078683
615	0.2663036319
616	0.2662986421
617	0.2662947731
618	0.2662919271
619	0.2662895275
620	0.2662853074
621	0.2662754534
622	0.2662715053
623	0.2662677781
624	0.2662617071
625	0.2662495605
626	0.2662455729
627	0.2662346587
628	0.2662250209
629	0.2662221215
630	0.2662203799
631	0.2662173782
632	0.2662119885
633	0.2662082961
634	0.2662043527
635	0.2662016578
636	0.2661954055
637	0.2661904018
638	0.2661872605
639	0.266183817
640	0.2661783994
641	0.2661751558
642	0.2661711403
643	0.2661678362
644	0.2661610724
645	0.2661570545
646	0.2661533598
647	0.2661489281
648	0.26614508
649	0.2661414435
650	0.2661379464
651	0.2661337472
652	0.2661304781
653	0.2661259277
654	0.2661139369
655	0.2661098586
656	0.2661063639
657	0.2660974563
658	0.2660939593
659	0.2660888742
660	0.2660855329
661	0.266081815
662	0.2660763602
663	0.2660708705
664	0.266066962
665	0.2660630999
666	0.2660604167
667	0.2660578195
668	0.2660532017
669	0.2660490467
670	0.2660447475
671	0.266041197
672	0.2660374302
673	0.2660352353
674	0.2660320126
675	0.2660289481
676	0.2660256278
677	0.2660114421
678	0.2660073986
679	0.2659995931
680	0.2659953265
681	0.2659911854
682	0.2659871698
683	0.2659834728
684	0.26598012
685	0.2659754185
686	0.2659719378
687	0.2659691523
688	0.2659663179
689	0.2659624256
690	0.2659573451
691	0.2659526228
692	0.2659494722
693	0.2659447661
694	0.2659405878
695	0.2659375116
696	0.2659332589
697	0.2659298433
698	0.2659270182
699	0.2659231097
700	0.2659196498
701	0.2659121024
702	0.2659089076
703	0.2659051967
704	0.2659021973
705	0.265898205
706	0.2658943778
707	0.2658881487
708	0.2658847517
709	0.2658822196
710	0.2658782785
711	0.2658754581
712	0.2658712658
713	0.2658690964
714	0.2658650158
715	0.2658605539
716	0.2658572847
717	0.2658533064
718	0.2658493559
719	0.2658451102
720	0.2658418783
721	0.2658382045
722	0.2658358887
723	0.2658280669
724	0.2658247024
725	0.2658215123
726	0.2658186709
727	0.2658111003
728	0.2658075335
729	0.2658037574
730	0.2658003697
731	0.2657985863
732	0.2657958729
733	0.2657928943
734	0.2657885231
735	0.2657856585
736	0.2657816569
737	0.265777188
738	0.2657737514
739	0.2657691057
740	0.2657662481
741	0.2657630813
742	0.2657586124
743	0.2657526437
744	0.2657492839
745	0.2657453799
746	0.2657421712
747	0.2657387277
748	0.2657348307
749	0.2657323637
750	0.2657277065
751	0.2657245652
752	0.2657205148
753	0.265715918
754	0.265712693
755	0.2657098633
756	0.2657047828
757	0.2657009533
758	0.2656971819
759	0.2656944824
760	0.2656905622
761	0.2656872489
762	0.2656846517
763	0.2656813151
764	0.2656773019
765	0.2656758138
766	0.265671782
767	0.2656669201
768	0.2656638207
769	0.2656601167
770	0.2656566104
771	0.2656532692
772	0.2656504395
773	0.2656457241
774	0.2656429571
775	0.265639502
776	0.2656325544
777	0.265628604
778	0.265625107
779	0.2656221726
780	0.2656183105
781	0.2656150646
782	0.2656124535
783	0.2656060035
784	0.2655996094
785	0.265591755
786	0.2655887114
787	0.2655859026
788	0.2655804688
789	0.2655772717
790	0.2655747698
791	0.2655702009
792	0.2655659993
793	0.265562793
794	0.2655587728
795	0.2655558338
796	0.2655535598
797	0.2655501
798	0.2655476935
799	0.2655445871
800	0.2655427781
801	0.2655377581
802	0.2655345331
803	0.2655305176
804	0.2655286784
805	0.2655241653
806	0.2655205125
807	0.265516755
808	0.2655141392
809	0.2655111537
810	0.2655086031
811	0.2655055827
812	0.2655027158
813	0.2654992932
814	0.2654954822
815	0.2654924316
816	0.2654901832
817	0.2654868862
818	0.2654834728
819	0.2654796317
820	0.2654762393
821	0.2654721633
822	0.2654688174
823	0.26546599
824	0.2654631743
825	0.2654595773
826	0.2654560454
827	0.2654532994
828	0.2654492397
829	0.2654432059
830	0.2654402227
831	0.2654373465
832	0.2654324475
833	0.2654292643
834	0.2654257999
835	0.2654225795
836	0.2654194685
837	0.2654161133
838	0.2654118071
839	0.2654087356
840	0.2654056803
841	0.2654039458
842	0.2654008696
843	0.265398491
844	0.2653969262
845	0.2653940546
846	0.2653899507
847	0.2653869303
848	0.2653843448
849	0.2653817267
850	0.2653786877
851	0.2653754325
852	0.2653733701
853	0.2653699707
854	0.265366383
855	0.2653637556
856	0.2653609026
857	0.26535851
858	0.2653523554
859	0.2653495024
860	0.2653464914
861	0.2653431664
862	0.2653400298
863	0.265336656
864	0.265332666
865	0.2653289202
866	0.2653271043
867	0.2653230864
868	0.2653201521
869	0.2653141485
870	0.2653111654
871	0.2653080334
872	0.2653047759
873	0.2653007696
874	0.2652981678
875	0.2652953753
876	0.2652912156
877	0.2652885347
878	0.2652849191
879	0.2652817732
880	0.2652775367
881	0.2652753906
882	0.2652719913
883	0.2652677502
884	0.2652643159
885	0.2652619606
886	0.265258238
887	0.2652550851
888	0.2652506789
889	0.2652470471
890	0.2652446173
891	0.265241855
892	0.2652397624
893	0.265236935
894	0.2652337658
895	0.2652287621
896	0.2652257743
897	0.2652237979
898	0.2652190453
899	0.2652149647
900	0.2652125442
901	0.2652082124
902	0.2652046968
903	0.265202181
904	0.265194143
905	0.2651899693
906	0.2651866955
907	0.2651837472
908	0.26518115
909	0.2651757533
910	0.2651712333
911	0.2651683757
912	0.2651648135
913	0.2651627534
914	0.265160333
915	0.2651571475
916	0.2651539923
917	0.2651518345
918	0.265149149
919	0.2651463077
920	0.2651428525
921	0.2651402437
922	0.2651387602
923	0.2651352423
924	0.265132473
925	0.2651294922
926	0.2651270601
927	0.2651248396
928	0.2651211333
929	0.2651149251
930	0.2651119466
931	0.2651096122
932	0.2651061082
933	0.2651032203
934	0.2651005557
935	0.2650991211
936	0.2650974726
937	0.2650947777
938	0.2650922712
939	0.2650896624
940	0.2650856097
941	0.2650832055
942	0.2650794992
943	0.2650748024
944	0.2650722447
945	0.2650695894
946	0.2650669387
947	0.2650623954
948	0.2650581148
949	0.2650523717
950	0.2650487839
951	0.2650454195
952	0.2650420666
953	0.265039781
954	0.2650351051
955	0.2650325614
956	0.2650290667
957	0.2650260812
958	0.2650227679
959	0.2650179525
960	0.2650137905
961	0.2650079264
962	0.2650051758
963	0.2650026669
964	0.2650002139
965	0.2649949312
966	0.2649926897
967	0.2649888788
968	0.2649851493
969	0.2649819359
970	0.2649789969
971	0.2649755999
972	0.2649728051
973	0.2649696824
974	0.2649655901
975	0.2649615095
976	0.2649590402
977	0.2649564569
978	0.2649541318
979	0.2649513021
980	0.2649478074
981	0.26494385
982	0.2649408575
983	0.2649383022
984	0.2649337449
985	0.2649316406
986	0.2649297759
987	0.2649275158
988	0.264923956
989	0.264921389
990	0.2649190569
991	0.264916583
992	0.2649117978
993	0.2649083659
994	0.2649062151
995	0.264902167
996	0.2649011719
997	0.2648985724
998	0.264893192
999	0.2648897717
1000	0.2648861235
1001	0.2648800851
1002	0.2648766485
1003	0.2648741722
1004	0.2648716169
1005	0.2648686035
1006	0.2648658691
1007	0.2648640555
1008	0.2648617094
1009	0.264858045
1010	0.2648555455
1011	0.2648530018
1012	0.2648501511
1013	0.2648474795
1014	0.2648436547
1015	0.2648407134
1016	0.2648385207
1017	0.2648364676
1018	0.2648311454
1019	0.2648286714
1020	0.2648264276
1021	0.264824428
1022	0.2648212495
1023	0.2648183338
1024	0.2648156901
1025	0.2648137602
1026	0.2648114955
1027	0.2648085054
1028	0.264805292
1029	0.2648010905
1030	0.2647938779
1031	0.2647911086
1032	0.2647886091
1033	0.264784389
1034	0.264782387
1035	0.2647800386
1036	0.2647767206
1037	0.2647730259
1038	0.2647701428
1039	0.2647660086
1040	0.2647622396
1041	0.2647589425
1042	0.2647553571
1043	0.2647517415
1044	0.2647483538
1045	0.2647437616
1046	0.2647404157
1047	0.2647387347
1048	0.2647358422
1049	0.2647335821
1050	0.2647299991
1051	0.2647271136
1052	0.2647240909
1053	0.2647207752
1054	0.2647181362
1055	0.2647154762
1056	0.2647119327
1057	0.2647097982
1058	0.2647069638
1059	0.2647048386
1060	0.2646999302
1061	0.2646978353
1062	0.26469498
1063	0.2646915481
1064	0.264690232
1065	0.2646882301
1066	0.2646862188
1067	0.2646816127
1068	0.264677639
1069	0.2646747907
1070	0.2646712309
1071	0.2646688686
1072	0.2646655483
1073	0.264661756
1074	0.2646508068
1075	0.2646481748
1076	0.2646445406
1077	0.2646415295
1078	0.2646391625
1079	0.264636177
1080	0.2646335775
1081	0.2646301479
1082	0.264627925
1083	0.2646253441
1084	0.2646236677
1085	0.264619987
1086	0.2646170224
1087	0.2646134859
1088	0.2646103771
1089	0.2646074916
1090	0.264605406
1091	0.2646029692
1092	0.2646005022
1093	0.2645976144
1094	0.2645955543
1095	0.2645917643
1096	0.2645894741
1097	0.2645843587
1098	0.2645757464
1099	0.2645719122
1100	0.2645695987
1101	0.2645663272
1102	0.2645645578
1103	0.2645597493
1104	0.2645571894
1105	0.264553504
1106	0.2645503464
1107	0.2645477353
1108	0.2645443243
1109	0.2645431757
1110	0.2645400391
1111	0.264537393
1112	0.2645353469
1113	0.264531629
1114	0.2645285714
1115	0.2645255604
1116	0.2645220354
1117	0.2645195754
1118	0.2645176921
1119	0.2645147833
1120	0.2645064128
1121	0.264504555
1122	0.2645014021
1123	0.2644988909
1124	0.2644963635
1125	0.2644935826
1126	0.2644904948
1127	0.264487607
1128	0.2644846749
1129	0.2644822754
1130	0.26447899
1131	0.2644770415
1132	0.2644733189
1133	0.2644705659
1134	0.2644665574
1135	0.2644635021
1136	0.2644605329
1137	0.2644581961
1138	0.2644517997
1139	0.264449907
1140	0.2644451404
1141	0.2644426479
1142	0.2644403599
1143	0.2644357329
1144	0.2644337402
1145	0.26443145
1146	0.2644287505
1147	0.2644255487
1148	0.264423398
1149	0.2644198591
1150	0.2644160017
1151	0.2644140392
1152	0.2644119954
1153	0.2644097796
1154	0.264405585
1155	0.2644029157
1156	0.2644004976
1157	0.2643985235
1158	0.2643945987
1159	0.2643913109
1160	0.2643886091
1161	0.2643862351
1162	0.2643830706
1163	0.2643792736
1164	0.2643754883
1165	0.2643729911
1166	0.2643672084
1167	0.2643617536
1168	0.2643581101
1169	0.2643556501
1170	0.2643531738
1171	0.2643480794
1172	0.2643444568
1173	0.2643411226
1174	0.2643375279
1175	0.2643347447
1176	0.2643325335
1177	0.2643292806
1178	0.264327174
1179	0.2643260161
1180	0.264323856
1181	0.2643215053
1182	0.2643190755
1183	0.26431609
1184	0.2643132533
1185	0.264311363
1186	0.2643067801
1187	0.2643046224
1188	0.2643016997
1189	0.2642976702
1190	0.2642939848
1191	0.2642909319
1192	0.264287607
1193	0.2642850888
1194	0.2642829822
1195	0.2642795526
1196	0.2642769206
1197	0.2642726376
1198	0.2642697731
1199	0.2642665272
1200	0.264263537
1201	0.264260691
1202	0.264257566
1203	0.2642548898
1204	0.2642525972
1205	0.264249056
1206	0.2642461379
1207	0.2642429455
1208	0.2642412086
1209	0.2642381348
1210	0.2642351121
1211	0.2642328078
1212	0.264230027
1213	0.2642279646
1214	0.2642259952
1215	0.2642237095
1216	0.2642209821
1217	0.2642186663
1218	0.2642168597
1219	0.2642142927
1220	0.2642118513
1221	0.2642100935
1222	0.2642050688
1223	0.2642025321
1224	0.2641993094
1225	0.2641966936
1226	0.2641956334
1227	0.2641924735
1228	0.2641896368
1229	0.2641842029
1230	0.2641808129
1231	0.2641790365
1232	0.2641735166
1233	0.2641703776
1234	0.2641676246
1235	0.2641653995
1236	0.264162686
1237	0.2641600144
1238	0.2641579683
1239	0.2641550502
1240	0.2641511509
1241	0.2641490002
1242	0.2641455125
1243	0.2641426618
1244	0.2641386533
1245	0.2641347214
1246	0.2641308454
1247	0.2641273019
1248	0.2641235817
1249	0.2641202265
1250	0.2641161668
1251	0.2641115699
1252	0.2641063686
1253	0.2641036482
1254	0.2641006208
1255	0.26409754
1256	0.2640949963
1257	0.2640933919
1258	0.2640910273
1259	0.2640891276
1260	0.2640857794
1261	0.264080771
1262	0.2640779785
1263	0.2640753906
1264	0.2640727097
1265	0.2640705683
1266	0.2640677688
1267	0.2640646717
1268	0.2640606352
1269	0.2640529785
1270	0.2640491211
1271	0.2640470331
1272	0.2640446452
1273	0.2640410784
1274	0.2640389625
1275	0.2640370791
1276	0.2640342727
1277	0.2640311779
1278	0.2640282134
1279	0.2640251232
1280	0.2640232073
1281	0.2640210589
1282	0.2640191616
1283	0.26401732
1284	0.2640135161
1285	0.2640102004
1286	0.264007673
1287	0.2640058384
1288	0.2640034924
1289	0.2640018996
1290	0.2640001651
1291	0.263996882
1292	0.2639948591
1293	0.2639916178
1294	0.2639878069
1295	0.2639857585
1296	0.2639836147
1297	0.2639803153
1298	0.2639778204
1299	0.2639751
1300	0.2639721633
1301	0.2639697847
1302	0.2639673479
1303	0.2639653971
1304	0.2639628069
1305	0.2639589123
1306	0.2639564872
1307	0.2639539179
1308	0.2639519275
1309	0.2639494815
1310	0.2639464844
1311	0.263943757
1312	0.2639416713
1313	0.2639378953
1314	0.2639351586
1315	0.2639323847
1316	0.2639302688
1317	0.2639275367
1318	0.2639246489
1319	0.2639221331
1320	0.2639189755
1321	0.2639168945
1322	0.2639141113
1323	0.2639117211
1324	0.2639084217
1325	0.2639055757
1326	0.2639027716
1327	0.2638987421
1328	0.263894143
1329	0.2638911644
1330	0.2638882766
1331	0.2638853981
1332	0.2638824405
1333	0.2638807036
1334	0.2638784993
1335	0.2638747349
1336	0.2638718262
1337	0.2638701683
1338	0.2638679106
1339	0.2638649461
1340	0.2638626953
1341	0.2638594773
1342	0.2638560268
1343	0.2638520903
1344	0.2638478585
1345	0.2638462681
1346	0.2638432245
1347	0.2638416132
1348	0.2638387463
1349	0.2638373163
1350	0.2638347075
1351	0.2638318499
1352	0.2638294131
1353	0.2638248837
1354	0.2638218843
1355	0.2638197056
1356	0.2638169085
1357	0.2638146833
1358	0.2638125233
1359	0.2638101493
1360	0.2638077939
1361	0.2638050618
1362	0.263801902
1363	0.2637986119
1364	0.2637956775
1365	0.2637931524
1366	0.2637901832
1367	0.2637887556
1368	0.2637874279
1369	0.263784647
1370	0.2637820452
1371	0.2637791434
1372	0.2637769066
1373	0.2637754162
1374	0.2637709845
1375	0.2637679804
1376	0.2637664993
1377	0.2637642904
1378	0.2637618327
1379	0.2637585984
1380	0.2637562802
1381	0.2637541899
1382	0.2637490072
1383	0.2637465286
1384	0.263744315
1385	0.2637416829
1386	0.263739209
1387	0.2637371187
1388	0.2637348679
1389	0.2637321731
1390	0.2637298363
1391	0.2637261091
1392	0.2637237026
1393	0.2637209473
1394	0.2637188663
1395	0.2637149763
1396	0.2637118676
1397	0.2637098633
1398	0.2637070592
1399	0.2637043294
1400	0.2637011928
1401	0.263697633
1402	0.2636948196
1403	0.2636927223
1404	0.2636902739
1405	0.2636875512
1406	0.2636854771
1407	0.2636839239
1408	0.2636798131
1409	0.2636765672
1410	0.2636740258
1411	0.2636718122
1412	0.2636692848
1413	0.2636673014
1414	0.2636641974
1415	0.2636618397
1416	0.2636574614
1417	0.2636550246
1418	0.2636527437
1419	0.2636494675
1420	0.2636475074
1421	0.2636447986
1422	0.2636429734
1423	0.2636410645
1424	0.2636386765
1425	0.2636355352
1426	0.2636326939
1427	0.2636300456
1428	0.2636258138
1429	0.2636238839
1430	0.263622347
1431	0.2636206915
1432	0.2636185361
1433	0.263615711
1434	0.2636128557
1435	0.2636101563
1436	0.2636081217
1437	0.2636061221
1438	0.2636030459
1439	0.2636008603
1440	0.2635994327
1441	0.2635955171
1442	0.2635932524
1443	0.2635918969
1444	0.263590711
1445	0.2635824242
1446	0.2635806501
1447	0.2635772182
1448	0.2635739421
1449	0.2635720401
1450	0.2635621396
1451	0.2635591843
1452	0.2635574195
1453	0.2635546828
1454	0.2635525019
1455	0.2635499488
1456	0.2635465448
1457	0.2635431222
1458	0.2635397391
1459	0.2635365537
1460	0.2635349958
1461	0.2635314453
1462	0.2635289225
1463	0.2635257859
1464	0.2635217727
1465	0.2635181641
1466	0.2635153809
1467	0.2635117001
1468	0.2635093424
1469	0.2635065453
1470	0.2635047689
1471	0.2635022693
1472	0.2634997582
1473	0.2634958403
1474	0.263493085
1475	0.2634919806
1476	0.2634893113
1477	0.2634871466
1478	0.2634829288
1479	0.2634807245
1480	0.2634776739
1481	0.2634742327
1482	0.2634717494
1483	0.2634694615
1484	0.2634673526
1485	0.2634611654
1486	0.2634593122
1487	0.2634565895
1488	0.2634544085
1489	0.2634511835
1490	0.2634483468
1491	0.2634455543
1492	0.2634434477
1493	0.2634408994
1494	0.2634382929
1495	0.2634362258
1496	0.2634329171
1497	0.263430313
1498	0.2634261789
1499	0.2634244094
1500	0.2634213751
1501	0.2634189965
1502	0.2634173293
1503	0.2634154018
1504	0.2634117839
1505	0.2634090053
1506	0.2634059384
1507	0.2634044248
1508	0.2634016299
1509	0.2633999023
1510	0.2633975749
1511	0.2633943336
1512	0.2633913272
1513	0.2633904181
1514	0.2633873675
1515	0.2633846424
1516	0.2633811454
