iter	Passed	Remaining
1667	108389	21573
1668	108474	21512
1669	108529	21445
1670	108584	21379
1671	108650	21314
1672	108709	21248
1673	108745	21177
1674	108770	21104
1675	108834	21039
1676	108908	20976
1677	108960	20908
1678	109019	20842
1679	109087	20778
1680	109164	20715
1681	109255	20655
1682	109365	20599
1683	109432	20534
1684	109490	20468
1685	109573	20406
1686	109635	20341
1687	109705	20277
1688	109771	20212
1689	109808	20142
1690	109858	20074
1691	109939	20012
1692	109992	19945
1693	110040	19877
1694	110111	19813
1695	110159	19745
1696	110220	19679
1697	110296	19616
1698	110380	19555
1699	110437	19488
1700	110498	19423
1701	110576	19360
1702	110668	19300
1703	110750	19238
1704	110807	19171
1705	110860	19104
1706	110953	19044
1707	111041	18983
1708	111114	18919
1709	111198	18858
1710	111253	18791
1711	111327	18727
1712	111377	18660
1713	111437	18594
1714	111512	18531
1715	111590	18468
1716	111647	18402
1717	111721	18338
1718	111808	18276
1719	111853	18208
1720	111882	18137
1721	111925	18069
1722	111979	18002
1723	112027	17934
1724	112087	17868
1725	112152	17804
1726	112210	17737
1727	112280	17673
1728	112333	17606
1729	112397	17541
1730	112450	17475
1731	112533	17412
1732	112619	17351
1733	112713	17290
1734	112777	17225
1735	112860	17163
1736	112905	17095
1737	112968	17029
1738	113064	16969
1739	113145	16906
1740	113242	16846
1741	113312	16782
1742	113380	16717
1743	113436	16651
1744	113506	16586
1745	113572	16522
1746	113634	16456
1747	113713	16393
1748	113782	16329
1749	113862	16266
1750	113927	16200
1751	113985	16135
1752	114032	16067
1753	114087	16000
1754	114122	15931
1755	114165	15863
1756	114197	15794
1757	114245	15726
1758	114299	15660
1759	114344	15592
1760	114402	15526
1761	114457	15460
1762	114504	15392
1763	114562	15326
1764	114639	15263
1765	114698	15197
1766	114750	15131
1767	114809	15065
1768	114879	15001
1769	114956	14937
1770	115010	14871
1771	115051	14803
1772	115108	14737
1773	115180	14673
1774	115246	14608
1775	115310	14543
1776	115387	14480
1777	115445	14414
1778	115511	14349
1779	115569	14283
1780	115621	14217
1781	115693	14153
1782	115771	14089
1783	115840	14025
1784	115898	13959
1785	115957	13894
1786	116025	13829
1787	116094	13765
1788	116166	13701
1789	116222	13635
1790	116265	13567
1791	116318	13501
1792	116397	13437
1793	116496	13377
1794	116576	13313
1795	116663	13251
1796	116741	13187
1797	116817	13124
1798	116876	13058
1799	116941	12993
1800	116987	12926
1801	117055	12861
1802	117162	12801
1803	117279	12742
1804	117351	12677
1805	117380	12608
1806	117455	12545
1807	117539	12482
1808	117611	12417
1809	117671	12352
1810	117736	12287
1811	117769	12218
1812	117829	12153
1813	117894	12088
1814	117954	12022
1815	118050	11961
1816	118114	11895
1817	118204	11833
1818	118275	11769
1819	118333	11703
1820	118408	11639
1821	118481	11575
1822	118579	11513
1823	118618	11445
1824	118639	11376
1825	118662	11307
1826	118682	11238
1827	118704	11169
1828	118745	11101
1829	118809	11036
1830	118870	10971
1831	118918	10905
1832	118968	10838
1833	119023	10773
1834	119064	10706
1835	119125	10640
1836	119182	10575
1837	119238	10509
1838	119300	10444
1839	119350	10378
1840	119400	10312
1841	119441	10245
1842	119488	10178
1843	119535	10112
1844	119575	10045
1845	119629	9979
1846	119675	9913
1847	119736	9848
1848	119771	9781
1849	119832	9716
1850	119864	9648
1851	119898	9581
1852	119957	9516
1853	120029	9452
1854	120077	9386
1855	120134	9320
1856	120198	9256
1857	120243	9189
1858	120283	9123
1859	120352	9058
1860	120416	8994
1861	120484	8929
1862	120566	8866
1863	120623	8800
1864	120703	8737
1865	120798	8674
1866	120862	8609
1867	120935	8545
1868	121008	8481
1869	121071	8416
1870	121128	8351
1871	121208	8287
1872	121286	8223
1873	121348	8158
1874	121417	8094
1875	121478	8029
1876	121545	7964
1877	121611	7900
1878	121693	7836
1879	121750	7771
1880	121805	7705
1881	121859	7640
1882	121910	7574
1883	121962	7509
1884	122011	7443
1885	122071	7378
1886	122121	7313
1887	122189	7248
1888	122258	7184
1889	122324	7119
1890	122387	7054
1891	122459	6990
1892	122498	6924
1893	122573	6860
1894	122624	6794
1895	122645	6727
1896	122671	6660
1897	122713	6594
1898	122738	6527
1899	122762	6461
1900	122787	6394
1901	122810	6327
1902	122832	6261
1903	122877	6195
1904	122959	6131
1905	123090	6070
1906	123185	6007
1907	123312	5945
1908	123426	5883
1909	123495	5819
1910	123556	5754
1911	123605	5688
1912	123646	5623
1913	123703	5558
1914	123768	5493
1915	123854	5429
1916	123951	5366
1917	124041	5303
1918	124089	5237
1919	124155	5173
1920	124276	5110
1921	124371	5047
1922	124501	4985
1923	124660	4924
1924	124782	4861
1925	124816	4795
1926	124868	4730
1927	124915	4664
1928	124965	4599
1929	125029	4534
1930	125083	4469
1931	125132	4404
1932	125172	4338
1933	125240	4273
1934	125295	4208
1935	125313	4142
1936	125338	4076
1937	125390	4011
1938	125440	3946
1939	125491	3881
1940	125555	3816
1941	125607	3751
1942	125632	3685
1943	125650	3619
1944	125681	3553
1945	125733	3489
1946	125790	3424
1947	125822	3358
1948	125847	3293
1949	125865	3227
1950	125883	3161
1951	125909	3096
1952	125927	3030
1953	125944	2964
1954	125960	2899
1955	125976	2833
1956	125996	2768
1957	126015	2703
1958	126034	2637
1959	126051	2572
1960	126069	2507
1961	126099	2442
1962	126117	2377
1963	126135	2312
1964	126152	2246
1965	126167	2181
1966	126184	2116
1967	126200	2052
1968	126218	1987
1969	126233	1922
1970	126249	1857
1971	126271	1792
1972	126299	1728
1973	126320	1663
1974	126336	1599
1975	126350	1534
1976	126364	1470
1977	126377	1405
1978	126392	1341
1979	126405	1276
1980	126420	1212
1981	126434	1148
1982	126451	1084
1983	126466	1019
1984	126483	955
1985	126500	891
1986	126517	827
1987	126534	763
1988	126553	699
1989	126569	636
1990	126583	572
1991	126600	508
1992	126614	444
1993	126628	381
1994	126644	317
1995	126658	253
1996	126673	190
1997	126688	126
1998	126700	63
1999	126713	0
